source,author,title,description,url,urlToImage,publishedAt,content,date,sentiment_score
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,Decoding India’s trading trends with real-time chart signals: What technical traders should know,"Angel One has introduced a chart-integrated feature offering real-time trading signals for Indian equities and derivatives, particularly NIFTY 50 stocks, NIFTY, and BANKNIFTY indices. This tool identifies bullish and bearish formations directly on charts, aid…",https://timesofindia.indiatimes.com/business/financial-literacy/investing/decoding-indias-trading-trends-with-real-time-chart-signals-what-technical-traders-should-know/articleshow/122947988.cms,"https://static.toiimg.com/thumb/msid-122948118,width-1070,height-580,imgsize-151585,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2025-07-28 07:09:21+00:00,"Why Sai Pallavi, Kangana Ranaut, and other celebs rejected fairness cream ads",2025-07-28,-0.999971536848534
"{'id': None, 'name': 'Livemint'}",mint,Somnath Mukherjee: Sebi’s Jane Street order was the canary our market needed,"Acting as the proverbial canary in the coal mine, Sebi’s order exposed risks in India’s equity market that can be mitigated if distortive regulations are sorted out. Here’s a look at what’s going askew and what could be done.",https://www.livemint.com/opinion/online-views/jane-street-sebi-arbitrage-bank-nifty-derivatives-manipulation-liquidity-taxation-mutual-funds-fpis-regulation-options-11753448733399.html,https://www.livemint.com/lm-img/img/2025/07/27/1600x900/pexels-photo-7567556_1720791159149_1753587580954.jpeg,2025-07-28 07:00:05+00:00,"Arbitrage or market manipulation? Jane Street believes it is an uber-efficient arbitrageur. It spotted pricing anomalies between index options and the indexs stock constituents, and used sophisticate… [+5796 chars]",2025-07-28,-0.9994600571808405
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Nikhil Agarwal,"Explained: Why TCS firing 12,000 employees may be a canary in the mine and what it means for investors","TCS's decision to lay off 12,000 employees due to macro uncertainties and AI disruptions has triggered investor concerns, contrasting sharply with Meta's layoff experience. This move reflects a weak demand environment and potential execution risks for the IT …",https://economictimes.indiatimes.com/markets/stocks/news/explained-why-tcs-firing-12000-employees-may-be-a-canary-in-the-mine-and-what-it-means-for-investors/articleshow/122947344.cms,"https://img.etimg.com/thumb/msid-122947400,width-1200,height-630,imgsize-246442,overlay-etmarkets/articleshow.jpg",2025-07-28 06:38:30+00:00,"When Mark Zuckerberg announced in November 2022 that Meta would slash its workforce by 13% and lay off around 13,000 employees, shareholders celebrated the cost-cutting exercise with double-digit sto… [+4619 chars]",2025-07-28,-0.9996909430483356
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Riya Sharma,"TCS revenue to slow sharply in FY26, says Elara as it downgrades stock and cuts target price","Elara Capital downgraded TCS to ‘accumulate’ from ‘buy’ and cut its target price, citing weak FY26 revenue outlook, subdued discretionary spending, and macro headwinds. Q1FY26 revenue and margins disappointed, while India business plunged sharply. Despite cha…",https://economictimes.indiatimes.com/markets/stocks/news/tcs-revenue-to-slow-sharply-in-fy26-says-elara-as-it-downgrades-stock-and-cuts-target-price/articleshow/122947259.cms,"https://img.etimg.com/thumb/msid-122947223,width-1200,height-630,imgsize-5934,overlay-etmarkets/articleshow.jpg",2025-07-28 06:31:19+00:00,"Tata Consultancy Services is set for weaker revenue growth in FY26 compared with last year, as persistent macroeconomic pressures, delayed project ramp-ups, and subdued discretionary spending weigh o… [+3364 chars]",2025-07-28,0.9999820790284843
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,Stock market update: Stocks that hit 52-week highs on NSE,"Times Guaranty,  Sudarshan Chemical,  Vimta Labs,  Manorama Ind and  CarTrade Tech, hit their fresh 52-week highs at 11:39AM.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse/articleshow/122946825.cms,"https://img.etimg.com/thumb/msid-83721067,width-1200,height-630,imgsize-421641,overlay-etmarkets/articleshow.jpg",2025-07-28 06:09:48+00:00,"(What's moving Sensex and Nifty Track latest market news, stock tips, Budget 2025, Share Market on Budget 2025 and expert advice, on ETMarkets. Also, ETMarkets.com is now on Telegram. For fastest new… [+330 chars]",2025-07-28,-0.9999317656329367
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,Stock market update: Stocks that hit 52-week lows on NSE,"Kotak Bank,  Wipro,  Bharti Airtel,  BEL and  IndusInd Bank were among the top losers on NSE.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse/articleshow/122946709.cms,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/articleshow.jpg",2025-07-28 06:04:24+00:00,"(What's moving Sensex and Nifty Track latest market news, stock tips, Budget 2025, Share Market on Budget 2025 and expert advice, on ETMarkets. Also, ETMarkets.com is now on Telegram. For fastest new… [+330 chars]",2025-07-28,-0.9999180777922447
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,Sensex falls! These stocks are down 5% or more on BSE,"In the Nifty pack, 27 stocks were trading in the green, while 23 stocks were trading in the red.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-these-stocks-are-down-5-or-more-on-bse/articleshow/122946614.cms,"https://img.etimg.com/thumb/msid-83804572,width-1200,height-630,imgsize-297423,overlay-etmarkets/articleshow.jpg",2025-07-28 05:58:59+00:00,"(What's moving Sensex and Nifty Track latest market news, stock tips, Budget 2025, Share Market on Budget 2025 and expert advice, on ETMarkets. Also, ETMarkets.com is now on Telegram. For fastest new… [+330 chars]",2025-07-28,0.9953338650520891
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Riya Sharma,"Infosys, Wipro, other IT stocks fall up to 3% as TCS job cuts deepen concerns over sector slowdown","TCS shares fell 1.7% to Rs 3,081.60 after the company announced it could no longer redeploy employees whose skills no longer align with its shifting business requirements.",https://economictimes.indiatimes.com/markets/stocks/news/infosys-wipro-other-it-stocks-fall-up-to-3-as-tcs-job-cuts-deepen-concerns-over-sector-slowdown/articleshow/122946567.cms,"https://img.etimg.com/thumb/msid-122946535,width-1200,height-630,imgsize-2336342,overlay-etmarkets/articleshow.jpg",2025-07-28 05:56:07+00:00,"Shares of largecap IT companies slid on Monday, with Wipro and Infosys falling up to 3%, after Tata Consultancy Services (TCS) said it would cut 2% of its global workforce, around 12,000 employees, a… [+2589 chars]",2025-07-28,0.9921470465196762
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,Stock market update: Power stocks up as market falls,The 30-share BSE Sensex was  down  149.73 points at 81313.36,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/122946363.cms,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/articleshow.jpg",2025-07-28 05:45:19+00:00,"NEW DELHI: Power stocks were trading higher on Monday at 11:14AM ACME Solar Holdings Ltd.(up 7.79%), Energy Development Company Ltd.(up 3.86%), Jaiprakash Power Ventures Ltd.(up 3.09%), NTPC Green En… [+1628 chars]",2025-07-28,-0.780117124064418
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,Stock market update: Fertilisers stocks down as market falls,The 30-share BSE Sensex was  down  154.36 points at 81308.73,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/122946225.cms,"https://img.etimg.com/thumb/msid-82697732,width-1200,height-630,imgsize-184256,overlay-etmarkets/articleshow.jpg",2025-07-28 05:38:58+00:00,"NEW DELHI: Fertilisers stocks were trading lower on Monday at 11:08AM Agro Phos India Ltd.(up 4.64%), Paradeep Phosphates Ltd.(up 4.62%), Mangalore Chemicals &amp; Fertilizers Ltd.(up 2.78%), Zuari A… [+1822 chars]",2025-07-28,0.9194811172783375
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,Stock market update: Nifty IT index falls 0.38% in a weak market,The Nifty IT index was trading 0.38 per cent  down  at 35489.3.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-falls-0-38-in-a-weak-market/articleshow/122946103.cms,"https://img.etimg.com/thumb/msid-83800143,width-1200,height-630,imgsize-287158,overlay-etmarkets/articleshow.jpg",2025-07-28 05:33:09+00:00,"NEW DELHI: The Nifty IT index traded negative around 11:02AM(IST)on Monday in a weak market. MphasiS Ltd.(up 3.38 per cent), Coforge Ltd.(up 1.77 per cent), Oracle Financial Services Software Ltd.(up… [+1115 chars]",2025-07-28,0.9999925317015368
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Navdeep Singh,Tata Motors shares rise 2% as US-EU tariff deal eases trade concerns,"Tata Motors shares: The agreement was announced on Sunday by U.S. President Donald Trump and European Commission President Ursula von der Leyen, narrowly avoiding the August 1 deadline that could have triggered a 30% blanket tariff on EU exports to the United…",https://economictimes.indiatimes.com/markets/stocks/news/tata-motors-shares-rise-2-as-us-eu-tariff-deal-eases-trade-concerns/articleshow/122946017.cms,"https://img.etimg.com/thumb/msid-122946002,width-1200,height-630,imgsize-6996,overlay-etmarkets/articleshow.jpg",2025-07-28 05:28:43+00:00,"Tata Motors shares rose 2% to Rs 700.6 in intraday trade on the BSE on Monday, following news that the US and European Union had reached a deal to resolve their tariff dispute and avert a full-blown … [+2936 chars]",2025-07-28,5.476701687712193e-06
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,Stock market update: Nifty Auto index advances 0.27% in a weak market,The Nifty Auto index was trading 0.27 per cent  up  at 23845.85.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-advances-0-27-in-a-weak-market/articleshow/122945994.cms,"https://img.etimg.com/thumb/msid-83549420,width-1200,height-630,imgsize-22674,overlay-etmarkets/articleshow.jpg",2025-07-28 05:27:45+00:00,"NEW DELHI: The Nifty Auto index traded positive around 10:57AM(IST)on Monday in a weak market. Ashok Leyland Ltd.(up 1.69 per cent), TVS Motor Company Ltd.(up 1.43 per cent), Samvardhana Motherson In… [+1054 chars]",2025-07-28,0.9999757297841825
"{'id': None, 'name': 'BusinessLine'}",Gurumurthy K & BL Research Bureau,"Nifty Bank Prediction Today – July 28, 2025: Nifty Bank July Futures: Resistance coming up. Go long only on a break about it","Nifty Bank index outlook, futures, and trade strategy with key support and resistance levels for traders to consider.",https://www.thehindubusinessline.com/portfolio/technical-analysis/nifty-bank-prediction-today-july-28-2025-nifty-bank-july-futures-resistance-coming-up-go-long-only-on-a-break-about-it/article69864088.ece,https://bl-i.thgim.com/public/incoming/cehujv/article69861068.ece/alternates/LANDSCAPE_1200/IMG_PO26_stocks_2_1_R7CRHD2T.jpg,2025-07-28 05:24:17+00:00,"Nifty Bank index has recovered well after opening with a gap-down. The index touched a low of 56,186.85 in the early trades and then has risen back well recovering all the loss. It is currently tradi… [+1350 chars]",2025-07-28,-0.9999675452991141
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,Sensex falls! But these stocks are up over 10% on BSE,"In the Nifty 50 index, 28 stocks were trading in the green, while 22 stocks were trading in the red.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-are-up-over-10-on-bse/articleshow/122945860.cms,"https://img.etimg.com/thumb/msid-82697732,width-1200,height-630,imgsize-184256,overlay-etmarkets/articleshow.jpg",2025-07-28 05:22:31+00:00,"(What's moving Sensex and Nifty Track latest market news, stock tips, Budget 2025, Share Market on Budget 2025 and expert advice, on ETMarkets. Also, ETMarkets.com is now on Telegram. For fastest new… [+330 chars]",2025-07-28,-0.3356605819426477
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,Stock market update: Nifty Bank index falls 0.03% in an upbeat market,The Nifty Bank index was trading 0.03 per cent  down  at 56511.1.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-03-in-an-upbeat-market/articleshow/122945581.cms,"https://img.etimg.com/thumb/msid-83800143,width-1200,height-630,imgsize-287158,overlay-etmarkets/articleshow.jpg",2025-07-28 05:04:49+00:00,"NEW DELHI: The Nifty Bank index traded negative around 10:33AM(IST)on Monday in an upbeat market. Canara Bank(up 1.66 per cent), ICICI Bank Ltd.(up 0.88 per cent), HDFC Bank Ltd.(up 0.69 per cent), B… [+1042 chars]",2025-07-28,-0.001476798750445596
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,Stock market update: Mining stocks down as market rises,The 30-share BSE Sensex was  up  52.7 points at 81515.79,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/122945488.cms,"https://img.etimg.com/thumb/msid-83772708,width-1200,height-630,imgsize-284734,overlay-etmarkets/articleshow.jpg",2025-07-28 04:58:28+00:00,"NEW DELHI: Mining stocks were trading lower on Monday at 10:28AM Aro Granite Industries Ltd.(up 2.16%), The Orissa Minerals Development Company Ltd.(up 1.48%), Sandur Manganese &amp; Iron Ores Ltd.(u… [+1389 chars]",2025-07-28,0.9975530233932659
"{'id': None, 'name': 'BusinessLine'}",Gurumurthy K & BL Research Bureau,"Nifty Prediction Today – July 28, 2025: Nifty 50 July Futures: Key support ahead. Avoid fresh short positions","Nifty 50 July Futures contract can rise to 25,050-25,100 on a break above 24,950",https://www.thehindubusinessline.com/portfolio/technical-analysis/nifty-prediction-today-july-28-2025-nifty-50-july-futures-key-support-ahead-avoid-fresh-short-positions/article69864040.ece,https://bl-i.thgim.com/public/incoming/inqa8w/article69864046.ece/alternates/LANDSCAPE_1200/PO10_Chart.jpg,2025-07-28 04:57:25+00:00,"Nifty 50 has begun the week on a weak note. The index fell to a low of 24,732.70 in the early trades and is now attempting to bounce back from there. It is currently trading at 24,815, down about 0.1… [+2080 chars]",2025-07-28,-0.5204745978116989
"{'id': None, 'name': 'BusinessLine'}",Anupama Ghosh,Markets open lower as Nifty extends four-week decline amid FII outflows,"Sensex, Nifty slip in early trade as FIIs continue selling and weak Q1 earnings weigh on sentiment",https://www.thehindubusinessline.com/markets/stock-markets/markets-open-lower-as-nifty-extends-four-week-decline-amid-fii-outflows/article69864018.ece,https://bl-i.thgim.com/public/incoming/dbfkbm/article69864033.ece/alternates/LANDSCAPE_1200/PO11_Chart.jpg,2025-07-28 04:46:28+00:00,"Benchmark indices opened on a weak note Monday morning, with the Sensex opening at 81,299.97, lower than its previous close of 81,463.09, and trading at 81,311.84 at 9:50 am, down 151.25 points or 0.… [+4382 chars]",2025-07-28,0.9802617598325014
"{'id': None, 'name': 'Livemint'}",list.metadata.agency,Indias Kotak Mahindra Bank slumps as earnings spark asset quality concerns,KOTAK-MAHINDRA-BANK-STOCKS:India's Kotak Mahindra Bank slumps as earnings spark asset quality concerns,https://www.livemint.com/companies/company-results/indias-kotak-mahindra-bank-slumps-as-earnings-spark-asset-quality-concerns-11753677758952.html,https://images.livemint.com/img/2018/12/28/1600x900/Companies_-_Results_1545999337988.jpg,2025-07-28 04:42:38+00:00,"(Reuters) -Shares of India's Kotak Mahindra Bank were on track for their worst day in more than a year on Monday, as a quarterly earnings miss sparked concerns of worsening asset quality. 
 The stoc… [+1743 chars]",2025-07-28,0.9999984364052636
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,Stock market update: FMCG stocks up as market falls,The 30-share BSE Sensex was  down  88.45 points at 81374.64,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/122945119.cms,"https://img.etimg.com/thumb/msid-83804572,width-1200,height-630,imgsize-297423,overlay-etmarkets/articleshow.jpg",2025-07-28 04:40:52+00:00,"NEW DELHI: FMCG stocks were trading higher on Monday at 10:10AM Gopal Snacks Ltd.(up 2.33%), Marico Ltd.(up 1.84%), Varun Beverages Ltd.(up 1.70%), Dodla Dairy Ltd.(up 1.43%), Colgate-Palmolive(India… [+1607 chars]",2025-07-28,-0.9645015466485347
"{'id': None, 'name': 'BusinessLine'}",PTI,Rupee rises 9 paise to 86.43 against US dollar in early trade,"At the interbank foreign exchange, the domestic unit opened on a positive note and touched 86.43 against the greenback in initial deals, higher by 9 paise from its previous closing level",https://www.thehindubusinessline.com/markets/forex/rupee-rises-9-paise-to-8643-against-us-dollar-in-early-trade/article69864009.ece,https://bl-i.thgim.com/public/incoming/n3153k/article69864019.ece/alternates/LANDSCAPE_1200/IMG_PO12_rupee_key_2_1_QSDR8DIQ.jpg,2025-07-28 04:38:00+00:00,"The rupee appreciated 9 paise to 86.43 against the US dollar in early trade on Monday, tracking a softer greenback, though the upside for the local unit was limited as US-India tariff negotiations re… [+2125 chars]",2025-07-28,-0.9883360748644918
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,Sensex falls! But these stocks are up over 5% on BSE,The BSE Sensex was trading 142.38  down  at 81320.71 on Monday.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-but-these-stocks-are-up-over-5-on-bse/articleshow/122944954.cms,"https://img.etimg.com/thumb/msid-78620279,width-1200,height-630,imgsize-275381,overlay-etmarkets/articleshow.jpg",2025-07-28 04:30:20+00:00,NEW DELHI: A number of stocks surged as much as 5% or more in Monday's trade on Dalal Street as benchmark Sensex traded 142.38 points down at 81320.71 level on account of selling in frontline bluechi… [+736 chars],2025-07-28,-0.3489965160842985
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,Rupee rises 9 paise to 86.43 against US dollar in early trade,"On Monday, the rupee strengthened by 9 paise, reaching 86.43 against the US dollar, buoyed by a weaker greenback. However, ongoing US-India tariff negotiations and continuous dollar demand from importers limited the rupee's gains. Brent crude oil prices rose …",https://economictimes.indiatimes.com/markets/forex/rupee-rises-9-paise-to-86-43-against-us-dollar-in-early-trade/articleshow/122944951.cms,"https://img.etimg.com/thumb/msid-122944976,width-1200,height-630,imgsize-122875,overlay-etmarkets/articleshow.jpg",2025-07-28 04:30:11+00:00,"The rupee appreciated 9 paise to 86.43 against the US dollar in early trade on Monday, tracking a softer greenback, though the upside for the local unit was limited as US-India tariff negotiations re… [+2165 chars]",2025-07-28,-0.9883360748644918
"{'id': None, 'name': 'Economictimes.com'}",Agencies,"Stocks to buy this week: Eternal, Paytm, 3 more stocks with potential upside up to 13%","Nifty ended the previous week with weekly declines of 0.5% and the near term trend is looking down, says Anuj Gupta, Director at Ya Wealth Global Research. However, the current week is expected to be action packed with money making opportunities in specific s…",https://m.economictimes.com/markets/stocks/news/stocks-to-buy-this-week-eternal-paytm-3-more-stocks-with-potential-upside-up-to-13/solid-bets/slideshow/122944567.cms,"https://img.etimg.com/thumb/msid-122944567,width-1070,height-580,overlay-etmarkets/slideshow.jpg",2025-07-28 04:02:22+00:00,"Nuvama initiates coverage with a ‘Buy’ rating on AGI Infra (AGIIL) with a target price of Rs 1,448. Punjab-based realtor is a fundamental pick with an upside of 36%. It has a robust development pipel… [+357 chars]",2025-07-28,-6.298733072895857e-07
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,"Sensex falls over 200 pts, Nifty below 24,750 as IT stocks drag on tariff worries","Indian equity markets began the week on a negative note due to concerns surrounding trade negotiations with the U.S. and disappointing financial results from Kotak Mahindra Bank. The Sensex and Nifty50 both experienced declines in early trading, with Kotak Ma…",https://economictimes.indiatimes.com/markets/stocks/news/sensex-falls-over-200-pts-nifty-below-24750-as-it-stocks-drag-on-tariff-worries/articleshow/122944250.cms,"https://img.etimg.com/thumb/msid-122944398,width-1200,height-630,imgsize-86810,overlay-etmarkets/articleshow.jpg",2025-07-28 03:58:42+00:00,"Indian equity benchmark indices opened lower on Monday, as uncertainty over trade talks with the U.S. and weaker-than-expected earnings from Kotak Mahindra Bank dampened investor sentiment.The BSE Se… [+1247 chars]",2025-07-28,0.9999937190802939
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Navdeep Singh,Tata Chemicals shares in focus after Q1 profit surges 68% YoY to Rs 252 crore,"Tata Chemicals shares will be in focus after the company reported a 68% YoY jump in Q1 FY26 consolidated net profit to Rs 252 crore, aided by lower costs. EBITDA rose 13% to Rs 649 crore, while operating margin improved to 17.5%. However, revenue from operati…",https://economictimes.indiatimes.com/markets/stocks/news/tata-chemicals-shares-in-focus-after-q1-profit-surges-68-yoy-to-rs-252-crore/articleshow/122944324.cms,"https://img.etimg.com/thumb/msid-122944310,width-1200,height-630,imgsize-6448,overlay-etmarkets/articleshow.jpg",2025-07-28 03:47:30+00:00,"Tata Chemicals shares will be in focus on Monday, July 28, after the company reported a 68% year-on-year (YoY) rise in consolidated net profit to Rs 252 crore for the first quarter of FY26, compared … [+3027 chars]",2025-07-28,-0.0001127753957916866
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Nikhil Agarwal,Nifty on track to record worst July since 2019. August becomes make-or-break battle,"Indian equities face their worst July since 2019, dragged down by disappointing Q1 earnings, especially in the IT sector, and delays in the India-US trade deal. Despite FII outflows, domestic support and technical levels suggest a potential August recovery. A…",https://economictimes.indiatimes.com/markets/stocks/news/nifty-on-track-to-record-worst-july-since-2019-august-becomes-make-or-break-battle/articleshow/122944225.cms,"https://img.etimg.com/thumb/msid-122944217,width-1200,height-630,imgsize-83921,overlay-etmarkets/articleshow.jpg",2025-07-28 03:40:04+00:00,"Amid disappointing Q1 earnings season, India-US trade deal delays, and a pronounced IT sector weakness, Indian headline equity index Nifty looks poised to break its four-month winning streak and reco… [+5145 chars]",2025-07-28,0.0009725475683808327
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Navdeep Singh,CDSL shares in focus after Q1 profit falls 24% YoY to Rs 102 crore,"Shares of CDSL will be in focus after the company posted a 23.7% YoY drop in Q1 FY26 net profit at Rs 102.4 crore. While revenue from operations rose slightly to Rs 258.81 crore, sequential profit growth was modest at 2%. The depository’s muted earnings come …",https://economictimes.indiatimes.com/markets/stocks/news/cdsl-shares-in-focus-after-q1-profit-falls-24-yoy-to-rs-102-crore/articleshow/122944143.cms,"https://img.etimg.com/thumb/msid-122944138,width-1200,height-630,imgsize-5892,overlay-etmarkets/articleshow.jpg",2025-07-28 03:31:43+00:00,Shares of Central Depository Services (India) Ltd (CDSL) will be in focus on Monday after the company reported a 23.7% year-on-year (YoY) decline in consolidated net profit to Rs 102.40 crore for the… [+1707 chars],2025-07-28,0.6187634617090225
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,VA Tech Wabag shares in focus on Rs 380 crore project win,"VA Tech Wabag shares: In a regulatory filing, the company announced that it has secured a Design, Build, and Operate (DBO) contract for the engineering, construction, and commissioning of advanced Wastewater Treatment Plants (WWTPs).",https://economictimes.indiatimes.com/markets/stocks/news/va-tech-wabag-shares-in-focus-on-rs-380-crore-project-win/articleshow/122944072.cms,"https://img.etimg.com/thumb/msid-122944063,width-1200,height-630,imgsize-17714,overlay-etmarkets/articleshow.jpg",2025-07-28 03:26:18+00:00,"Shares of VA Tech Wabag will be in focus on Monday, July 28, after the company secured a contract worth approximately Rs 380 crore from the Bangalore Water Supply and Sewerage Board (BWSSB).In a regu… [+2330 chars]",2025-07-28,-0.9913172638043761
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET CONTRIBUTORS,"July 29 could be the game changer – stay tuned for trend reversal, says Harshubh Shah","The Indian equity market faced its fourth consecutive week of losses, with the Nifty50 index declining by 0.5% due to persistent FPI selling. A potential reversal is expected around July 29, which could signal a short-term top or bottom. Time-based analytics …",https://economictimes.indiatimes.com/markets/stocks/news/july-29-could-be-the-game-changer-stay-tuned-for-trend-reversal-says-harshubh-shah/articleshow/122943727.cms,"https://img.etimg.com/thumb/msid-122943743,width-1200,height-630,imgsize-80448,overlay-etmarkets/articleshow.jpg",2025-07-28 02:59:50+00:00,"The Indian equity market continued to face headwinds, ending in the red for the fourth consecutive week. The benchmark Nifty50 index slipped 0.5% during the week ended July 25, 2025, weighed down by … [+3207 chars]",2025-07-28,-0.9968947188463062
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ETMarkets.com,IDFC First Bank shares in focus after Q1 profit drops 32% YoY to Rs 463 crore,"IDFC First Bank share price will be in focus after Q1 FY26 net profit declined 32% YoY to Rs 463 crore. While PAT rose sequentially and deposits surged, NIM fell amid asset mix changes. Motilal Oswal maintained a ‘Neutral’ rating with a Rs 80 target.",https://economictimes.indiatimes.com/markets/stocks/news/idfc-first-bank-shares-in-focus-after-q1-profit-drops-32-yoy-to-rs-463-crore/articleshow/122943582.cms,"https://img.etimg.com/thumb/msid-122943558,width-1200,height-630,imgsize-76578,overlay-etmarkets/articleshow.jpg",2025-07-28 02:45:44+00:00,"Shares of IDFC First Bank will be in focus on Monday after the lender reported a 32% year-on-year (YoY) decline in net profit to Rs 463 crore for the first quarter of FY26. However, net interest inco… [+2131 chars]",2025-07-28,0.36947187781333923
"{'id': None, 'name': 'BusinessLine'}",KS Badri Narayanan,Bears to continue their march at Dalal Street,"Market under pressure due to mixed global cues, weak India Inc. performance, FPI selling, and uncertainty around US trade deal.",https://www.thehindubusinessline.com/markets/bears-to-continue-their-march-at-dalal-street/article69863847.ece,https://bl-i.thgim.com/public/incoming/njcua3/article69854310.ece/alternates/LANDSCAPE_1200/IMG_PO16_Candle_2_2_1_GTE482N4.jpg,2025-07-28 02:31:57+00:00,The domestic market is likely to reel under pressure on Monday as well amid mixed global cues and a weak performance by India Inc. With the US Present Donald Trumps August 1 deadline for a trade deal… [+2863 chars],2025-07-28,-0.9999409759930131
"{'id': None, 'name': 'Economictimes.com'}",Economic Times,"Sensex, Nifty, Live Today, 2025-07-28","Sensex Today | Stock Market LIVE Updates: The Indian market ended Friday at its lowest level in a month, marking the longest weekly losing streak of 2025. The decline was driven by a broad-based sell-off, fueled by disappointing corporate earnings, continued …",https://m.economictimes.com/markets/stocks/live-blog/bse-sensex-today-live-nifty-stock-market-updates-28-july-2025/liveblog/122942974.cms,"https://economictimes.indiatimes.com/thumb/msid-122942974,width-600,resizemode-4,imglength-197893/markets/stocks/live-blog/bse-sensex-today-live-nifty-stock-market-updates-28-july-2025.jpg",2025-07-28 01:45:44+00:00,"Sensex Today | Stock Market LIVE Updates: The Indian market ended Friday at its lowest level in a month, marking the longest weekly losing streak of 2025. The decline was driven by a broad-based sell… [+126 chars]",2025-07-28,-0.9997001201409148
"{'id': None, 'name': 'BusinessLine'}","KS Badri Narayanan, Team BL","Share Market Live Updates 28 July 2025: Stock to buy today: SBI Life Insurance Company (₹1,833) – BUY","Sensex, Nifty, Share Prices LIVE: The short-term outlook is bullish for SBI Life Insurance Company. The stock has risen over 2 per cent last week when the broader markets were beaten down. Also, the recent rise is happening from an important support level of …",https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-28-july-2025/article69861521.ece,https://bl-i.thgim.com/public/incoming/z7tpkw/article69861524.ece/alternates/LANDSCAPE_1200/Stock%20market%20live%20today.jpg,2025-07-28 01:19:58+00:00,"Stock Market today | Share Market Live Updates - Find here all the live updates related to Sensex, Nifty, BSE, NSE, share prices and Indian stock markets for 28 July2025.
<ul><li></li>
06:47 | July… [+723 chars]",2025-07-28,-1.8652918242878513e-05
